	id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se	ResponseId	Q12.6_corrected	response_char_length	Document_No	Dominant_Topic	Topic_Perc_Contrib	Topic_0	Topic_1	Topic_2	Topic_3	Topic_4	Topic_5	Topic_6	Topic_7	Topic_8	Topic_9	Topic_10
1928	R_davpXuPrNGdgSw9	Because it makes sense to 	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	40.0	10.0	Dual citizenship	No school certificate	5.0	No	Hackney	Hoxton East & Shoreditch	Employed (full-time)	0	-1	1	0	-1	2	0	5.0	-1	3	London	United Kingdom	-2	3	2	3	0.666666666666667	0.75	0.75	0.571428571428571	0.6	0.666666666666667	0.4	0.314970394174356	0.265165042944955	0.265165042944955	0.206196524710581	0.244948974278318	0.314970394174356	0.223606797749979	R_davpXuPrNGdgSw9	Because it makes sense to 	26	1928	3.0	0.1216	0.09168609168609167	0.0874125874125874	0.0874125874125874	0.12160062160062157	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
1929	R_1LnepoX7mtfvfUA	climate change and people's input 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	30.0	9.0	National	Doctoral degree	3.0	Yes	Lambeth	Streatham South	Employed (full-time)	0	0	1	1	1	0	-1	6.0	1	2	London	United Kingdom	3	3	-1	1	0.75	0.666666666666667	-5.61733354972272e-16	0.571428571428572	0.625	1.0	0.333333333333333	0.265165042944955	0.314970394174356	0.306186217847897	0.206196524710581	0.192637937592781	0.204124145231932	0.295468420142639	R_1LnepoX7mtfvfUA	climate change and people's input 	34	1929	1.0	0.1212	0.08417508417508417	0.1212121212121212	0.08417508417508417	0.08417508417508417	0.09652076318742986	0.090347923681257	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.10269360269360268
1930	R_2eWDUd1yF8o1jZi	rents are already too high. they should be decreased	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	63.0	3.0	National	Higher education entrance qualification	4.0	No	Brent	Wembley Central	Employed (full-time)	0	0	1	1	-1	1	-1	7.0	1	5	London	United Kingdom	0	0	0	0	2.10650008114602e-16	0.666666666666667	7.0216669371534e-17	0.333333333333333	0.75	0.75	0.666666666666667	0.243975018237133	0.314970394174356	0.342326598440729	0.208333333333333	0.255155181539914	0.255155181539914	0.314970394174356	R_2eWDUd1yF8o1jZi	rents are already too high. they should be decreased	52	1930	8.0	0.1046	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.104631217838765	0.104631217838765
1931	R_33ExhLGIQpjJ2SF	I believe in an equal and non profit way of effective housing	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	26.0	10.0	National	Apprenticeship	1.0	No	Ealing	Northolt Mandeville	Employed (part-time)	-1	0	-1	1	-1	0	-2	5.0	2	2	London	United Kingdom	0	-1	1	-2	2.457583428003689e-16	-2.457583428003689e-16	1.40433338743068e-16	0.333333333333333	0.142857142857143	0.2	0.166666666666667	0.306186217847897	0.204124145231932	0.243975018237133	0.166666666666667	0.164957219768465	0.133333333333333	0.181620789314195	R_33ExhLGIQpjJ2SF	I believe in an equal and non profit way of effective housing	61	1931	2.0	0.1027	0.08417508417508418	0.08417508417508418	0.10269360269360268	0.08417508417508418	0.10269360269360268	0.10269360269360268	0.10269360269360268	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418
1932	R_33wlhhx1IPIji2Y	Rent Controls will mean less properties available for rent and Camden is already very densely populated.	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	52.0	2.0	National	Master's degree	5.0	No	Islington	Hillrise	Not employed (unemployed)	-1	-2	1	1	2	1	-2	5.0	0	4	London	United Kingdom	-3	-3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_33wlhhx1IPIji2Y	Rent Controls will mean less properties available for rent and Camden is already very densely populated.	104	1932	9.0	0.1268	0.08116883116883117	0.08910533910533912	0.08116883116883117	0.08116883116883117	0.08315295815295816	0.08315295815295816	0.09902597402597403	0.08116883116883117	0.09307359307359309	0.1268037518037518	0.10101010101010101
1933	R_Yc1KykuSWdQI32F	The area that I live in in my opinion is already overcrowded 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	37.0	10.0	National	Secondary school certificate	4.0	Do not know	Brent	Harlesden	Employed (full-time)	1	0	0	1	-2	0	-1	1.0	-1	3	London	United Kingdom	2	0	-1	1	0.5	0.333333333333333	-5.44179187629389e-16	0.166666666666667	0.166666666666667	-3.5108334685767e-17	5.26625020286505e-17	0.176776695296637	0.166666666666667	0.333333333333334	0.131761569173683	0.131761569173683	0.188982236504614	0.109108945117996	R_Yc1KykuSWdQI32F	The area that I live in in my opinion is already overcrowded 	61	1933	8.0	0.1212	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.1026936026936027	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.12121212121212122	0.08417508417508418	0.1026936026936027
1934	R_2at7LOF1nBxeyoQ	At the end of the day we the poor wouldn't be able to afford these new developments it would go to the rich people	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	29.0	2.0	National	Higher education entrance qualification	3.0	No	Newham	Green Street West	Not employed (unemployed)	-2	0	0	1	-2	-2	-2	1.0	-2	2	London	United Kingdom	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_2at7LOF1nBxeyoQ	At the end of the day we the poor wouldn't be able to afford these new developments it would go to the rich people	114	1934	10.0	0.1402	0.07974481658692185	0.07974481658692185	0.07974481658692185	0.10703526493000179	0.07974481658692185	0.07974481658692185	0.09728867623604466	0.07974481658692185	0.09728867623604466	0.07974481658692185	0.14017366648945598
1935	R_1fd5LvaqOl7u0gg	Places are already overpopulated.  It will just make things worse.	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	50.0	2.0	National	Higher education entrance qualification	4.0	Do not know	Lambeth	Streatham Hill	Employed (full-time)	-2	-1	2	0	-1	2	-1	9.0	1	4	London	United Kingdom	-2	-2	1	3	0.5	0.333333333333333	-1.40433338743068e-16	0.25	0.428571428571429	0.4	0.333333333333333	0.353553390593274	0.295468420142639	0.342326598440729	0.255155181539914	0.174963553055941	0.223606797749979	0.208333333333333	R_1fd5LvaqOl7u0gg	Places are already overpopulated.  It will just make things worse.	66	1935	3.0	0.119	0.08264462809917354	0.08264462809917354	0.08264462809917354	0.1190082644628099	0.08264462809917354	0.08264462809917354	0.08264462809917354	0.10082644628099172	0.08264462809917354	0.08264462809917354	0.1190082644628099
1936	R_1gGTVq0shBxjsbC	To get the best concept	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	42.0	9.0	National	Bachelor's degree	7.0	Yes	Greenwich	Woolwich Common	Employed (full-time)	2	2	2	1	2	2	2	8.0	2	3	London	United Kingdom	2	2	3	-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_1gGTVq0shBxjsbC	To get the best concept	23	1936	0.0	0.1066	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
1937	R_2tES2uH5zpNL8NK	It's really not as great proposal as the ones I agreed to	other district	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	Female	25.0	5.0	National	Higher technical examination	3.0	Yes	Lambeth	Clapham Common	Employed (full-time)	0	0	1	2	0	0	1	7.0	2	2	London	United Kingdom	0	1	0	0	0.6	0.999999999999999	0.333333333333333	0.571428571428572	0.428571428571429	0.333333333333333	0.8	0.163299316185545	0.52704627669473	0.295468420142639	0.206196524710581	0.174963553055941	0.295468420142639	0.223606797749979	R_2tES2uH5zpNL8NK	It's really not as great proposal as the ones I agreed to	57	1937	4.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10450660450660448	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.08954933954933954	0.0874125874125874
1938	R_2YLMfAY37YSfXXD	I look at the population increase percentage and how sustainable it is, and details re climate change 	district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	36.0	8.0	National	Higher education entrance qualification	4.0	Do not know	Bexley	Barnehurst	Employed (full-time)	-2	-2	0	1	1	-2	1	10.0	2	3	London	United Kingdom	0	-2	1	2	-3.15975012171903e-16	3.86191681543437e-16	-3.15975012171903e-16	0.4	0.333333333333333	0.333333333333333	0.166666666666667	0.5	0.5	0.5	0.223606797749979	0.166666666666667	0.29546842014264	0.195433989992643	R_2YLMfAY37YSfXXD	I look at the population increase percentage and how sustainable it is, and details re climate change 	102	1938	1.0	0.1148	0.07974481658692184	0.11483253588516745	0.0933900407584618	0.09533935849725322	0.0836434520645047	0.08169413432571328	0.08559276980329612	0.11288321814637603	0.07974481658692184	0.0933900407584618	0.07974481658692184
1939	R_9MtICMQfnmC5vlD	A lot of empty offices etc so mainly residential needed. Near schools and three main hospitals so need affordable housing	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	55.0	3.0	National	Master's degree	2.0	No	Harrow	Pinner	Not working (disability/illness)	2	2	2	1	2	2	-1	7.0	2	5	London	United Kingdom	-2	-2	2	3	0.3	0.166666666666667	0.5	0.666666666666667	0.333333333333333	0.333333333333333	3.5108334685767e-17	0.152752523165195	0.195433989992643	0.353553390593274	0.251976315339485	0.166666666666667	0.29546842014264	0.342326598440729	R_9MtICMQfnmC5vlD	A lot of empty offices etc so mainly residential needed. Near schools and three main hospitals so need affordable housing	121	1939	2.0	0.1279	0.07704160246533129	0.09399075500770418	0.1278890600924499	0.07704160246533129	0.07704160246533129	0.09399075500770418	0.07704160246533129	0.07704160246533129	0.1278890600924499	0.07704160246533129	0.09399075500770418
1940	R_28AIkaOd0hv0ONo	Because of the rent increases 	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	28.0	2.0	National	Bachelor's degree	2.0	No	Barking and Dagenham	Becontree	Employed (full-time)	-1	-1	-1	1	0	1	1	7.0	1	2	London	United Kingdom	0	1	1	2	1.0	0.6	0.5	0.75	0.857142857142857	0.333333333333333	0.4	0.267261241912424	0.244948974278318	0.385275875185561	0.265165042944955	0.123717914826348	0.295468420142639	0.223606797749979	R_28AIkaOd0hv0ONo	Because of the rent increases 	30	1940	7.0	0.1066	0.0874125874125874	0.08954933954933955	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.1045066045066045	0.0874125874125874
1941	R_3Egmsgpb8pgqRqA	it would bring unity among tenants	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	30.0	10.0	National	Doctoral degree	4.0	Yes	City of London	Tower	Employed (full-time)	-2	1	-1	1	2	-2	0	9.0	2	2	London	United Kingdom	2	2	1	0	1.0	0.833333333333334	1.0	0.666666666666667	0.833333333333333	1.0	0.8	0.306186217847897	0.181620789314195	0.306186217847897	0.166666666666667	0.181620789314195	0.440958551844099	0.2	R_3Egmsgpb8pgqRqA	it would bring unity among tenants	34	1941	3.0	0.1046	0.09414903754526396	0.10043834572136458	0.08576329331046312	0.104631217838765	0.08785972936916332	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.09624547360396417	0.08576329331046312	0.08576329331046312
1942	R_z84k9Uz3oACk8HD	Good buying and housing options for everyone	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	25.0	5.0	National	Bachelor's degree	2.0	No	Bromley	Clock House	Employed (full-time)	-2	-2	-1	1	1	-1	0	3.0	0	2	London	United Kingdom	0	0	1	1	1.0	1.0	2.80866677486136e-16	0.666666666666667	0.714285714285714	1.0	1.0	0.306186217847897	0.306186217847897	8.03235041173954e-17	0.251976315339485	0.159719141249985	0.440958551844099	0.173205080756888	R_z84k9Uz3oACk8HD	Good buying and housing options for everyone	44	1942	0.0	0.1027	0.10269360269360268	0.090347923681257	0.10269360269360268	0.08623269734380845	0.10269360269360268	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.09446315001870557
1943	R_3FIPITs9XILsoIB	I am in favour of limited or no rent increase in rent for a period of time to allow for financial security. 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	59.0	5.0	National	Higher technical examination	1.0	Yes	Ealing	Dormers Wells	Employed (full-time)	-1	1	1	1	0	1	-1	8.0	2	5	London	United Kingdom	-1	1	1	1	1.0	0.75	0.7	0.833333333333333	0.571428571428572	1.0	0.75	0.5	0.255155181539914	0.152752523165195	0.195433989992643	0.174963553055941	0.342326598440729	0.255155181539914	R_3FIPITs9XILsoIB	I am in favour of limited or no rent increase in rent for a period of time to allow for financial security. 	108	1943	3.0	0.1448	0.07704160246533129	0.07892484163670606	0.09399075500770418	0.14483821263482283	0.07704160246533129	0.07704160246533129	0.08080808080808081	0.09022427666495464	0.07704160246533129	0.12600582092107515	0.07704160246533129
1944	R_3IQwEdHhAIF7KCk	they appeared to be the more acceptable proposals	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	54.0	4.0	National	Higher education entrance qualification	4.0	No	Southwark	Rotherhithe	Employed (full-time)	-2	-2	1	2	1	-1	1	1.0	1	4	London	United Kingdom	1	1	1	1	0.333333333333333	-3.86191681543437e-16	-1.40433338743068e-16	0.333333333333333	0.5	-1.05325004057301e-16	0.285714285714286	0.295468420142639	0.5	0.342326598440729	0.208333333333333	0.176776695296637	0.342326598440729	0.193429485824666	R_3IQwEdHhAIF7KCk	they appeared to be the more acceptable proposals	49	1944	7.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795
1945	R_br9EpV7wNjY9vzz	I just looked at the comparisons and decided if I would feel safe living there and what quality of building would it amount to.	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	74.0	2.0	National	Higher technical examination	4.0	Yes	Bexley	Sidcup	Not working (retired)	-2	-2	1	1	1	0	1	4.0	-1	5	London	United Kingdom	1	1	2	2	0.5	0.4	1.0	0.5	0.375	0.5	0.6	0.385275875185561	0.244948974278318	0.306186217847897	0.21650635094611	0.192637937592781	0.270030862433661	0.223606797749979	R_br9EpV7wNjY9vzz	I just looked at the comparisons and decided if I would feel safe living there and what quality of building would it amount to.	127	1945	0.0	0.1301	0.13009404388714732	0.0956112852664577	0.0956112852664577	0.0956112852664577	0.0956112852664577	0.07836990595611286	0.07836990595611286	0.07836990595611286	0.0956112852664577	0.07836990595611286	0.07836990595611286
1946	R_21aJ1r2qVo36PTr	crime environment	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	43.0	4.0	National	Master's degree	6.0	No	City of London	Farringdon Within	Employed (full-time)	1	2	1	0	1	1	1	9.0	2	3	London	United Kingdom	2	2	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_21aJ1r2qVo36PTr	crime environment	17	1946	8.0	0.1259	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874
1947	R_10OvBHvAT0YOsJq	Affordable rent is vital in London, housing rent continuously is increasing 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	28.0	2.0	National	Bachelor's degree	1.0	Yes	Camden	Kentish Town	Employed (full-time)	2	1	2	1	1	0	-2	5.0	1	2	London	United Kingdom	1	0	1	-1	0.666666666666667	0.8	0.7	0.666666666666667	0.75	0.666666666666667	0.714285714285714	0.29546842014264	0.223606797749979	0.152752523165195	0.208333333333333	0.176776695296637	0.295468420142639	0.193429485824666	R_10OvBHvAT0YOsJq	Affordable rent is vital in London, housing rent continuously is increasing 	76	1947	9.0	0.1226	0.09923799397483608	0.0836434520645047	0.11483253588516745	0.0836434520645047	0.07974481658692184	0.07974481658692184	0.07974481658692184	0.09728867623604465	0.07974481658692184	0.12262980684033316	0.07974481658692184
1948	R_1CgoWxrbC4R6mVD	Not for profit investors, less than 50% increase in population and rent caps	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	28.0	4.0	National	Higher technical examination	4.0	No	Lambeth	Ferndale	Employed (full-time)	-1	1	-1	0	0	1	-1	8.0	0	2	London	United Kingdom	1	1	-2	1	0.7	0.75	0.666666666666667	0.8	1.0	0.666666666666667	0.8	0.152752523165195	0.255155181539914	0.295468420142639	0.223606797749979	0.173205080756888	0.29546842014264	0.223606797749979	R_1CgoWxrbC4R6mVD	Not for profit investors, less than 50% increase in population and rent caps	76	1948	5.0	0.1169	0.08116883116883117	0.10101010101010101	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.11688311688311688	0.08513708513708514	0.1129148629148629	0.08116883116883117	0.09704184704184703	0.08116883116883117
1949	R_8kb0lffX6IMRWQp	very interesting	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	27.0	6.0	National	Higher technical examination	5.0	Yes	Enfield	Ponders End	Employed (full-time)	-1	1	1	1	2	1	0	7.0	1	2	London	United Kingdom	1	2	2	2	0.7	0.0	1.0	0.833333333333333	0.777777777777778	1.0	0.666666666666667	0.152752523165195	0.440958551844099	0.342326598440729	0.195433989992643	0.146986183948033	0.21650635094611	0.295468420142639	R_8kb0lffX6IMRWQp	very interesting	16	1949	0.0	0.1044	0.10437710437710435	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.09348385818974052	0.089126559714795	0.089126559714795
1950	R_2amXAVRBF0sqdBQ	They seemed better in general	other district	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	35.0	7.0	National	Secondary school certificate	2.0	No	Hillingdon	West Drayton	Employed (part-time)	0	-1	1	0	-1	1	-1	7.0	1	3	London	United Kingdom	-1	-1	1	1	-2.80866677486136e-16	0.4	0.4	0.25	0.714285714285714	0.333333333333333	0.333333333333333	0.342326598440729	0.244948974278318	0.244948974278318	0.255155181539914	0.159719141249985	0.314970394174356	0.208333333333333	R_2amXAVRBF0sqdBQ	They seemed better in general	29	1950	6.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
1951	R_20SRVZPHIc1FhIf	I looked into how the population would increase and this would not work to a high percentage as doctors and schools are already stretched also I took into account the rent increases and who would own the project 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	64.0	3.0	National	Secondary school certificate	4.0	No	Enfield	Bowes	Employed (part-time)	-1	0	0	1	1	0	-1	7.0	2	5	London	United Kingdom	0	-1	-1	2	-3.86191681543437e-16	-1.05325004057301e-16	-3.86191681543437e-16	0.25	0.375	0.5	0.333333333333333	0.342326598440729	0.342326598440729	0.5	0.255155181539914	0.171163299220364	0.239356776939085	0.208333333333333	R_20SRVZPHIc1FhIf	I looked into how the population would increase and this would not work to a high percentage as doctors and schools are already stretched also I took into account the rent increases and who would own the project 	212	1951	7.0	0.1217	0.08944281524926685	0.09481915933528835	0.08944281524926685	0.07331378299120234	0.07689801238188335	0.08944281524926685	0.07331378299120234	0.12170087976539587	0.12170087976539587	0.08406647116324535	0.08585858585858584
1952	R_1QK0GIQuhOif56o	The main driving forces where densification. 20% and 50% were acceptable but 100% seems too much too soon. You need to see how 20%&60% will have an effect on an area before going all in 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	36.0	2.0	National	Bachelor's degree	2.0	Do not know	Croydon	South Croydon	Employed (full-time)	1	0	0	1	-1	0	-1	6.0	1	3	London	United Kingdom	2	2	1	1	0.666666666666667	0.5	1.0	0.833333333333333	0.857142857142857	0.6	0.5	0.314970394174356	0.270030862433661	0.353553390593274	0.181620789314195	0.123717914826348	0.163299316185545	0.21650635094611	R_1QK0GIQuhOif56o	The main driving forces where densification. 20% and 50% were acceptable but 100% seems too much too soon. You need to see how 20%&60% will have an effect on an area before going all in 	186	1952	1.0	0.1148	0.09728867623604465	0.11483253588516745	0.09728867623604465	0.09533935849725322	0.07974481658692184	0.07974481658692184	0.07974481658692184	0.09728867623604465	0.09728867623604465	0.08169413432571328	0.07974481658692184
1953	R_1gUvj3TvakhpKZH	I'd rather see the full proposals and not brief	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	53.0	2.0	National	No school certificate	5.0	Yes	Islington	St George's	Employed (full-time)	0	0	0	0	0	2	-2	8.0	1	4	London	United Kingdom	0	-3	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_1gUvj3TvakhpKZH	I'd rather see the full proposals and not brief	47	1953	3.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
1954	R_3RlmHTzIpAOmvji	Southwark is quite a densely built up area. Any proposal will have an impact locally. Investment should be made in less built up but commutable areas. 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	49.0	1.0	National	Master's degree	5.0	No	Southwark	Dulwich Village	Employed (full-time)	-2	0	0	1	1	-1	-1	2.0	0	4	London	United Kingdom	-1	-1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_3RlmHTzIpAOmvji	Southwark is quite a densely built up area. Any proposal will have an impact locally. Investment should be made in less built up but commutable areas. 	151	1954	8.0	0.1109	0.08908759728431859	0.10730253353204172	0.08362311641000164	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.10548103990726941	0.07451564828614007	0.11094552078158634	0.07451564828614007	0.08180162278522933
1955	R_27HhaNk2wKovWGh	The population of Hillingdon is high enough already, the roads are already congested	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	65.0	1.0	National	Higher education entrance qualification	3.0	No	Hillingdon	Ickenham	Not working (retired)	-2	0	0	1	1	-1	1	7.0	2	5	London	United Kingdom	-1	-3	1	1	5.26625020286505e-17	0.25	-3.15975012171903e-16	0.166666666666667	0.125	-1.22879171400185e-16	0.111111111111111	0.109108945117996	0.153093108923949	0.233853586673372	0.131761569173683	0.116926793336686	0.333333333333333	0.111111111111111	R_27HhaNk2wKovWGh	The population of Hillingdon is high enough already, the roads are already congested	84	1955	0.0	0.1235	0.12349914236706688	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312
1956	R_3PoW75wy680meO2	the least increase in density	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	63.0	3.0	National	Secondary school certificate	6.0	No	Sutton	Wallington South	Not working (retired)	-1	0	1	1	1	-1	1	5.0	1	5	London	United Kingdom	1	1	0	1	0.4	0.6	3.5108334685767e-16	1.0	0.8	-6.31950024343806e-16	0.375	0.244948974278318	0.244948974278318	0.52704627669473	0.342326598440729	0.2	0.342326598440729	0.171163299220364	R_3PoW75wy680meO2	the least increase in density	29	1956	7.0	0.1237	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.08954933954933954	0.12373737373737372	0.0874125874125874	0.0874125874125874	0.0874125874125874
1957	R_3EYeHEFJgLI0Ihh	Not sure, but a lot helps and does not help at the same time so it was hard. 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	25.0	10.0	National	Bachelor's degree	3.0	Do not know	Tower Hamlets	Bethnal Green	Employed (full-time)	-2	0	0	-1	2	-1	2	10.0	-2	2	London	United Kingdom	0	0	3	-3	0.75	0.8	0.75	0.666666666666667	0.875	1.0	0.75	0.255155181539914	0.223606797749979	0.255155181539914	0.295468420142639	0.116926793336686	0.5	0.255155181539914	R_3EYeHEFJgLI0Ihh	Not sure, but a lot helps and does not help at the same time so it was hard. 	77	1957	3.0	0.1235	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.12349914236706688	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765
1958	R_VWn2AFLj4LpcDoR	less carbon emmisions	neighborhood	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	28.0	1.0	EU citizen	Bachelor's degree	1.0	No	Brent	Harlesden	Employed (full-time)	-2	-1	0	0	1	0	-2	1.0	2	2	London	United Kingdom	0	0	1	0	0.5	0.5	-3.5108334685767e-16	0.625	0.666666666666667	1.0	0.5	0.385275875185561	0.270030862433661	0.306186217847897	0.192637937592781	0.220479275922049	0.267261241912424	0.270030862433661	R_VWn2AFLj4LpcDoR	less carbon emmisions	21	1958	0.0	0.1066	0.10664335664335661	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
1959	R_PzlgY69oX1ix5nj	how much the densification would increase... 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	48.0	5.0	National	Higher education entrance qualification	2.0	No	Croydon	Bensham Manor	Employed (full-time)	-1	-1	-1	1	0	-1	-1	6.0	1	4	London	United Kingdom	1	0	-1	1	1.0	0.8	0.333333333333333	0.8	0.777777777777778	0.666666666666667	0.571428571428572	0.342326598440729	0.223606797749979	0.251976315339485	0.223606797749979	0.146986183948033	0.29546842014264	0.174963553055941	R_PzlgY69oX1ix5nj	how much the densification would increase... 	45	1959	3.0	0.1066	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874
